	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
1314	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1317	23	1.0	1.0	1	4.0	4.0	2.0	5.0
1319	23	1.0	3.0	0	2.0	4.0	2.0	3.0
1320	23	1.0	3.0	0	2.0	4.0	2.0	4.0
1321	23	1.0	3.0	1	4.0	4.0	2.0	7.0
1322	23	3.0	1.0	4	4.0	4.0	2.0	7.0
1324	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1325	23	1.0	3.0	1	4.0	4.0	2.0	5.0
1327	23	1.0	3.0	1	4.0	4.0	2.0	6.0
1332	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1334	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1335	23	1.0	3.0	1	4.0	4.0	2.0	5.0
1336	23	1.0	3.0	2	4.0	4.0	2.0	5.0
1338	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1340	23	1.0	3.0	2	2.0	2.0	4.0	4.0
1342	23	3.0	3.0	0	2.0	2.0	4.0	5.0
1344	23	3.0	3.0	1	2.0	2.0	4.0	2.0
1348	23	3.0	3.0	2	2.0	2.0	4.0	6.0
1349	23	3.0	1.0	2	4.0	4.0	2.0	5.0
1354	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1357	23	3.0	1.0	2	2.0	2.0	4.0	4.0
1361	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1362	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1365	23	1.0	1.0	1	4.0	4.0	2.0	4.0
1367	23	3.0	1.0	1	2.0	4.0	4.0	6.0
1368	23	3.0	1.0	3	4.0	4.0	2.0	4.0
1370	23	1.0	3.0	2	4.0	2.0	2.0	6.0
1371	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1372	23	1.0	1.0	2	4.0	2.0	2.0	7.0
1373	23	1.0	3.0	3	4.0	2.0	2.0	7.0
1375	23	1.0	3.0	1	4.0	4.0	2.0	3.0
1376	23	3.0	1.0	2	2.0	2.0	4.0	4.0
1378	23	3.0	1.0	2	4.0	4.0	2.0	4.0
1379	23	3.0	1.0	1	2.0	4.0	4.0	2.0
1380	23	1.0	1.0	3	2.0	4.0	2.0	6.0
1381	23	1.0	1.0	2	2.0	4.0	2.0	3.0
1383	23	1.0	1.0	2	2.0	2.0	4.0	6.0
1384	23	1.0	1.0	1	2.0	2.0	4.0	7.0
1385	23	1.0	1.0	1	2.0	2.0	4.0	6.0
1386	23	3.0	1.0	5	2.0	2.0	4.0	7.0
1388	23	1.0	1.0	2	2.0	2.0	4.0	5.0
1389	23	1.0	1.0	1	2.0	2.0	4.0	4.0
1393	23	3.0	1.0	2	4.0	4.0	2.0	1.0
1395	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1403	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1404	23	3.0	1.0	2	2.0	4.0	2.0	5.0
1409	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1412	23	1.0	1.0	1	2.0	4.0	2.0	7.0
1413	23	1.0	1.0	1	4.0	4.0	2.0	5.0
1414	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1415	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1416	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1418	23	1.0	3.0	2	2.0	4.0	4.0	4.0
1419	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1420	23	3.0	1.0	2	2.0	4.0	4.0	5.0
1421	23	1.0	3.0	1	2.0	4.0	4.0	4.0
1423	23	1.0	3.0	2	4.0	4.0	2.0	3.0
1424	23	1.0	3.0	1	4.0	4.0	2.0	0.0
1427	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1429	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1431	23	1.0	1.0	1	4.0	4.0	2.0	6.0
1432	23	3.0	1.0	2	4.0	4.0	2.0	6.0
1434	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1435	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1436	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1437	23	1.0	1.0	1	4.0	4.0	2.0	6.0
1438	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1440	23	1.0	1.0	2	4.0	4.0	2.0	2.0
1441	23	1.0	1.0	2	4.0	4.0	2.0	4.0
1445	23	1.0	1.0	1	4.0	4.0	2.0	7.0
1447	23	3.0	1.0	2	4.0	4.0	2.0	2.0
1450	23	1.0	1.0	0	4.0	4.0	2.0	4.0
1452	23	3.0	1.0	2	2.0	4.0	2.0	3.0
1453	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1457	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1460	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1464	23	1.0	1.0	2	2.0	4.0	2.0	5.0
1469	23	3.0	1.0	2	2.0	4.0	2.0	4.0
1470	23	3.0	3.0	0	4.0	4.0	2.0	1.0
1474	23	1.0	3.0	0	2.0	4.0	2.0	2.0
1482	23	1.0	3.0	1	2.0	4.0	2.0	4.0
1483	23	1.0	1.0	0	2.0	4.0	2.0	4.0
1484	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1485	23	1.0	3.0	1	2.0	4.0	2.0	4.0
1488	23	3.0	3.0	2	2.0	4.0	2.0	5.0
1491	23	3.0	3.0	1	2.0	4.0	2.0	5.0
1492	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1493	23	3.0	3.0	2	2.0	2.0	4.0	4.0
1494	23	1.0	1.0	1	2.0	2.0	2.0	4.0
1495	23	1.0	1.0	0	2.0	2.0	4.0	4.0
1496	23	3.0	3.0	0	2.0	4.0	2.0	3.0
1499	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1501	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1503	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1504	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1506	23	1.0	1.0	1	4.0	4.0	2.0	3.0
1508	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1512	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1513	23	3.0	3.0	1	2.0	4.0	4.0	2.0
1516	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1520	23	1.0	1.0	1	2.0	2.0	4.0	4.0
1522	23	3.0	3.0	1	2.0	4.0	2.0	5.0
1524	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1526	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1528	23	3.0	3.0	1	2.0	2.0	4.0	3.0
1534	23	3.0	1.0	1	4.0	2.0	2.0	3.0
1537	23	3.0	1.0	2	4.0	2.0	2.0	2.0
1538	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1540	23	1.0	1.0	2	4.0	4.0	2.0	1.0
1542	23	1.0	1.0	3	2.0	2.0	4.0	5.0
1543	23	1.0	1.0	1	4.0	2.0	2.0	4.0
1546	23	3.0	3.0	1	2.0	2.0	4.0	4.0
1548	23	3.0	3.0	1	2.0	2.0	4.0	4.0
1549	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1550	23	3.0	3.0	0	2.0	4.0	4.0	5.0
1551	23	3.0	3.0	1	2.0	2.0	2.0	5.0
1553	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1555	23	1.0	3.0	1	2.0	2.0	2.0	4.0
1556	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1557	23	3.0	1.0	1	2.0	2.0	4.0	3.0
1558	23	3.0	3.0	0	2.0	2.0	2.0	4.0
1560	23	1.0	1.0	1	2.0	2.0	4.0	3.0
1562	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1563	23	3.0	3.0	0	2.0	4.0	4.0	6.0
1567	23	3.0	3.0	1	2.0	2.0	2.0	5.0
1570	23	1.0	3.0	0	2.0	2.0	4.0	3.0
1571	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1572	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1573	23	3.0	1.0	2	2.0	4.0	4.0	3.0
1574	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1577	23	1.0	3.0	1	2.0	4.0	4.0	3.0
1578	23	3.0	1.0	2	2.0	4.0	4.0	4.0
1579	23	1.0	3.0	1	2.0	4.0	4.0	5.0
1580	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1581	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1582	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1584	23	1.0	1.0	1	2.0	4.0	4.0	3.0
1585	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1587	23	1.0	1.0	0	2.0	4.0	2.0	2.0
1588	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1595	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1596	23	3.0	1.0	1	2.0	4.0	2.0	6.0
1598	23	3.0	1.0	1	2.0	4.0	2.0	5.0
1605	23	3.0	1.0	1	2.0	4.0	4.0	1.0
1608	23	3.0	3.0	1	2.0	4.0	4.0	4.0
1609	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1610	23	1.0	1.0	1	2.0	4.0	4.0	6.0
1612	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1614	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1623	23	3.0	3.0	1	2.0	4.0	4.0	3.0
1627	23	1.0	3.0	3	2.0	2.0	4.0	5.0
1628	23	3.0	3.0	1	2.0	4.0	4.0	6.0
1630	23	1.0	3.0	1	2.0	4.0	4.0	3.0
1631	23	1.0	3.0	1	4.0	2.0	2.0	7.0
1632	23	3.0	3.0	2	4.0	2.0	2.0	5.0
1634	23	1.0	3.0	2	2.0	2.0	4.0	3.0
1635	23	1.0	3.0	2	4.0	2.0	2.0	2.0
1637	23	1.0	3.0	1	2.0	2.0	4.0	1.0
1638	23	3.0	1.0	2	4.0	2.0	2.0	4.0
1639	23	1.0	1.0	2	2.0	4.0	4.0	5.0
1640	23	1.0	3.0	2	2.0	2.0	4.0	4.0
1641	23	3.0	3.0	1	2.0	2.0	4.0	4.0
1646	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1650	23	3.0	1.0	1	4.0	4.0	2.0	2.0
1660	23	1.0	3.0	2	4.0	2.0	2.0	6.0
1662	23	3.0	1.0	2	2.0	4.0	4.0	4.0
1663	23	3.0	1.0	1	4.0	4.0	2.0	6.0
1664	23	1.0	1.0	1	4.0	4.0	2.0	7.0
1667	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1669	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1670	23	3.0	1.0	2	2.0	4.0	4.0	3.0
1672	23	1.0	3.0	0	2.0	4.0	4.0	4.0
1673	23	3.0	1.0	1	2.0	4.0	4.0	3.0
1676	23	3.0	1.0	2	2.0	4.0	4.0	3.0
1677	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1678	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1680	23	1.0	3.0	2	4.0	4.0	2.0	5.0
1681	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1682	23	1.0	3.0	1	2.0	4.0	4.0	4.0
1685	23	3.0	1.0	2	2.0	4.0	2.0	5.0
1687	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1688	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1690	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1691	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1692	23	1.0	1.0	1	4.0	4.0	2.0	7.0
1693	23	1.0	1.0	2	4.0	4.0	2.0	5.0
1695	23	3.0	1.0	4	2.0	4.0	2.0	5.0
1696	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1697	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1698	23	1.0	1.0	2	4.0	4.0	2.0	4.0
1699	23	1.0	1.0	2	4.0	4.0	2.0	5.0
1702	23	1.0	1.0	2	4.0	4.0	2.0	6.0
1703	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1704	23	1.0	3.0	0	4.0	4.0	2.0	7.0
1711	23	1.0	1.0	2	4.0	4.0	2.0	7.0
1712	23	1.0	1.0	3	2.0	4.0	2.0	5.0
1713	23	3.0	1.0	1	2.0	4.0	2.0	0.0
1715	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1717	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1718	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1719	23	1.0	1.0	2	4.0	4.0	2.0	4.0
1720	23	3.0	1.0	0	2.0	4.0	2.0	4.0
1727	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1729	23	3.0	3.0	1	2.0	2.0	4.0	4.0
1732	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1733	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1735	23	3.0	3.0	0	2.0	2.0	4.0	2.0
1736	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1738	23	1.0	1.0	1	2.0	2.0	2.0	4.0
1739	23	3.0	3.0	1	2.0	2.0	4.0	2.0
1740	23	1.0	1.0	1	2.0	4.0	4.0	2.0
1743	23	3.0	1.0	1	4.0	2.0	2.0	2.0
1748	23	3.0	3.0	1	4.0	4.0	2.0	1.0
1752	23	1.0	3.0	1	4.0	4.0	2.0	4.0
1761	23	1.0	1.0	2	2.0	4.0	4.0	7.0
1764	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1767	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1768	23	1.0	3.0	0	2.0	4.0	4.0	4.0
1769	23	1.0	1.0	3	2.0	4.0	2.0	5.0
1770	23	3.0	3.0	1	2.0	4.0	4.0	4.0
1772	23	3.0	1.0	1	2.0	4.0	4.0	5.0
1777	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1794	23	1.0	1.0	2	2.0	4.0	4.0	4.0
1797	23	1.0	1.0	3	2.0	4.0	4.0	5.0
1802	23	1.0	1.0	2	4.0	4.0	2.0	3.0
1803	23	3.0	1.0	2	4.0	4.0	2.0	4.0
1804	23	3.0	1.0	1	4.0	4.0	2.0	4.0
1807	23	3.0	3.0	2	4.0	4.0	2.0	4.0
1812	23	3.0	1.0	1	4.0	4.0	2.0	5.0
1814	23	1.0	3.0	1	2.0	2.0	4.0	5.0
1815	23	3.0	3.0	2	2.0	2.0	4.0	4.0
1816	23	3.0	1.0	0	2.0	4.0	2.0	4.0
1817	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1823	23	1.0	1.0	1	2.0	4.0	2.0	3.0
1824	23	3.0	3.0	1	2.0	4.0	4.0	5.0
1826	23	3.0	1.0	1	2.0	4.0	2.0	3.0
1828	23	3.0	3.0	0	2.0	4.0	4.0	1.0
1832	23	3.0	3.0	0	2.0	4.0	2.0	5.0
1836	23	3.0	3.0	0	4.0	4.0	2.0	3.0
1837	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1838	23	1.0	3.0	0	4.0	4.0	2.0	4.0
1839	23	3.0	3.0	1	2.0	4.0	4.0	6.0
1843	23	3.0	3.0	1	2.0	2.0	2.0	4.0
1844	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1846	23	1.0	1.0	1	2.0	4.0	2.0	5.0
1847	23	3.0	3.0	1	2.0	4.0	2.0	1.0
1848	23	3.0	1.0	1	4.0	4.0	2.0	2.0
1851	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1852	23	3.0	3.0	0	2.0	4.0	2.0	4.0
1855	23	3.0	3.0	1	2.0	4.0	2.0	3.0
1860	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1861	23	1.0	1.0	1	2.0	4.0	2.0	99.0
1862	23	3.0	3.0	1	4.0	4.0	2.0	3.0
1863	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1890	23	3.0	3.0	1	2.0	4.0	4.0	6.0
1902	23	3.0	3.0	1	4.0	2.0	4.0	4.0
1904	23	3.0	5.0	1	2.0	4.0	2.0	4.0
1905	23	3.0	3.0	2	2.0	4.0	2.0	99.0
1906	23	3.0	3.0	1	4.0	4.0	2.0	3.0
1911	23	3.0	3.0	1	4.0	4.0	2.0	5.0
1912	23	3.0	3.0	1	2.0	4.0	2.0	4.0
1914	23	3.0	3.0	0	4.0	4.0	2.0	5.0
1916	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1919	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1920	23	3.0	5.0	1	2.0	4.0	2.0	4.0
1921	23	3.0	3.0	0	2.0	4.0	4.0	3.0
1922	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1923	23	1.0	1.0	1	2.0	4.0	4.0	4.0
1929	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1932	23	1.0	1.0	1	2.0	4.0	2.0	6.0
1933	23	3.0	1.0	1	4.0	4.0	2.0	3.0
1934	23	3.0	1.0	1	2.0	4.0	2.0	7.0
1935	23	3.0	3.0	0	2.0	4.0	4.0	2.0
1936	23	1.0	1.0	2	2.0	4.0	2.0	4.0
1939	23	1.0	1.0	1	2.0	4.0	2.0	4.0
1942	23	3.0	1.0	1	2.0	4.0	4.0	4.0
1943	23	1.0	1.0	2	2.0	4.0	2.0	7.0
1944	23	1.0	1.0	1	4.0	4.0	2.0	6.0
1945	23	3.0	3.0	2	2.0	4.0	2.0	6.0
1952	23	1.0	3.0	2	2.0	4.0	2.0	7.0
1953	23	3.0	5.0	1	2.0	4.0	2.0	3.0
1954	23	3.0	1.0	1	2.0	4.0	2.0	4.0
1957	23	1.0	3.0	1	2.0	4.0	2.0	4.0
1960	23	1.0	3.0	1	2.0	4.0	4.0	5.0
1961	23	3.0	3.0	1	4.0	4.0	2.0	4.0
1967	23	3.0	3.0	0	2.0	4.0	2.0	2.0
1972	23	3.0	3.0	1	4.0	4.0	2.0	5.0
1977	23	3.0	3.0	0	4.0	4.0	2.0	4.0
1982	23	1.0	3.0	1	2.0	4.0	2.0	4.0
1984	23	3.0	3.0	1	4.0	4.0	2.0	3.0
1985	23	3.0	3.0	1	2.0	4.0	2.0	7.0
1988	23	3.0	3.0	0	2.0	4.0	4.0	4.0
1992	23	3.0	1.0	0	4.0	2.0	2.0	4.0
1993	23	3.0	1.0	0	2.0	2.0	4.0	4.0
1995	23	1.0	1.0	2	4.0	4.0	2.0	6.0
2006	23	3.0	3.0	1	4.0	4.0	2.0	5.0
2010	23	1.0	1.0	1	4.0	4.0	2.0	5.0
2012	23	3.0	1.0	1	2.0	4.0	2.0	4.0
2015	23	3.0	1.0	1	2.0	4.0	2.0	4.0
2022	23	3.0	3.0	1	2.0	2.0	4.0	4.0
2026	23	1.0	3.0	0	4.0	4.0	2.0	3.0
2028	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2030	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2032	23	3.0	3.0	0	2.0	4.0	4.0	4.0
2033	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2034	23	3.0	3.0	0	4.0	4.0	2.0	2.0
2036	23	3.0	1.0	1	2.0	4.0	4.0	3.0
2039	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2041	23	1.0	3.0	0	4.0	4.0	2.0	4.0
2042	23	3.0	1.0	1	2.0	4.0	4.0	4.0
2043	23	3.0	1.0	1	2.0	4.0	4.0	4.0
2047	23	3.0	1.0	0	2.0	4.0	4.0	3.0
2048	23	3.0	1.0	0	2.0	4.0	4.0	2.0
2049	23	1.0	1.0	1	2.0	4.0	4.0	3.0
2052	23	3.0	1.0	0	2.0	4.0	4.0	3.0
2054	23	3.0	1.0	1	4.0	2.0	4.0	99.0
2058	23	3.0	1.0	1	2.0	2.0	4.0	4.0
2059	23	3.0	1.0	1	2.0	2.0	4.0	99.0
2061	23	3.0	1.0	2	2.0	4.0	4.0	99.0
2064	23	1.0	3.0	1	2.0	4.0	4.0	3.0
2065	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2068	23	3.0	1.0	1	2.0	4.0	2.0	6.0
2069	23	1.0	3.0	1	2.0	4.0	4.0	7.0
2071	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2072	23	3.0	1.0	1	2.0	4.0	4.0	2.0
2073	23	1.0	1.0	1	2.0	4.0	2.0	5.0
2074	23	3.0	1.0	1	2.0	4.0	4.0	5.0
2075	23	3.0	1.0	0	2.0	4.0	4.0	3.0
2076	23	3.0	1.0	0	4.0	4.0	2.0	3.0
2079	23	1.0	3.0	1	4.0	4.0	2.0	2.0
2080	23	3.0	3.0	1	4.0	4.0	2.0	2.0
2081	23	3.0	1.0	1	2.0	4.0	2.0	5.0
2082	23	3.0	1.0	1	2.0	4.0	2.0	4.0
2083	23	3.0	1.0	1	2.0	4.0	4.0	6.0
2084	23	3.0	1.0	1	4.0	4.0	2.0	2.0
2086	23	3.0	1.0	1	2.0	4.0	4.0	3.0
2088	23	3.0	3.0	0	2.0	4.0	4.0	1.0
2089	23	3.0	3.0	1	2.0	4.0	4.0	3.0
2090	23	3.0	3.0	1	2.0	4.0	4.0	3.0
2091	23	1.0	3.0	1	4.0	2.0	2.0	5.0
2092	23	3.0	3.0	1	2.0	4.0	4.0	3.0
2097	23	3.0	1.0	1	2.0	4.0	2.0	7.0
2099	23	3.0	1.0	1	2.0	4.0	2.0	3.0
2101	23	3.0	1.0	0	2.0	4.0	4.0	2.0
2104	23	3.0	1.0	2	2.0	2.0	4.0	6.0
2105	23	1.0	1.0	1	4.0	2.0	4.0	6.0
2108	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2109	23	3.0	3.0	1	2.0	4.0	4.0	6.0
2114	23	1.0	3.0	1	4.0	4.0	2.0	5.0
2115	23	1.0	3.0	4	4.0	4.0	2.0	3.0
2117	23	3.0	1.0	2	2.0	2.0	4.0	99.0
2118	23	3.0	1.0	1	4.0	2.0	2.0	99.0
2122	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2126	23	3.0	5.0	1	2.0	4.0	4.0	4.0
2134	23	1.0	3.0	0	4.0	4.0	2.0	2.0
2140	23	3.0	3.0	0	4.0	4.0	2.0	2.0
2142	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2143	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2145	23	3.0	1.0	1	4.0	4.0	2.0	5.0
2147	23	3.0	1.0	1	2.0	4.0	4.0	1.0
2148	23	3.0	3.0	0	4.0	4.0	2.0	1.0
2150	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2152	23	1.0	1.0	2	4.0	4.0	2.0	6.0
2153	23	1.0	1.0	1	4.0	4.0	2.0	6.0
2161	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2162	23	3.0	3.0	0	2.0	4.0	4.0	4.0
2163	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2165	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2166	23	3.0	3.0	0	2.0	4.0	2.0	2.0
2169	23	3.0	1.0	1	2.0	4.0	4.0	4.0
2174	23	1.0	1.0	1	4.0	4.0	2.0	4.0
2177	23	3.0	3.0	0	4.0	4.0	2.0	2.0
2178	23	3.0	1.0	1	2.0	4.0	4.0	3.0
2181	23	3.0	3.0	0	2.0	4.0	4.0	4.0
2185	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2186	23	3.0	1.0	1	2.0	4.0	2.0	2.0
2187	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2195	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2215	23	3.0	1.0	1	2.0	4.0	4.0	3.0
2217	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2221	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2243	23	3.0	3.0	1	2.0	4.0	4.0	2.0
2244	23	3.0	1.0	1	4.0	4.0	2.0	5.0
2252	23	3.0	1.0	1	4.0	4.0	2.0	2.0
2255	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2257	23	3.0	3.0	1	2.0	4.0	2.0	5.0
2269	23	3.0	3.0	1	2.0	4.0	2.0	5.0
2319	23	3.0	5.0	2	4.0	4.0	2.0	4.0
2323	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2325	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2326	23	3.0	1.0	1	4.0	4.0	2.0	2.0
2330	23	3.0	3.0	2	4.0	4.0	2.0	4.0
2333	23	3.0	3.0	1	4.0	4.0	2.0	3.0
2334	23	3.0	3.0	0	2.0	4.0	4.0	2.0
2336	23	1.0	3.0	1	2.0	4.0	4.0	7.0
2340	23	3.0	1.0	1	4.0	4.0	2.0	6.0
2347	23	1.0	1.0	1	4.0	4.0	2.0	4.0
2348	23	3.0	3.0	1	2.0	4.0	4.0	3.0
2351	23	3.0	3.0	0	2.0	4.0	4.0	0.0
2352	23	3.0	3.0	0	2.0	4.0	2.0	3.0
2354	23	3.0	3.0	0	2.0	4.0	2.0	2.0
2375	23	3.0	3.0	0	4.0	4.0	2.0	4.0
2398	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2408	23	3.0	3.0	1	4.0	2.0	2.0	3.0
2411	23	3.0	3.0	0	4.0	4.0	2.0	4.0
2412	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2413	23	3.0	3.0	1	2.0	4.0	2.0	3.0
2416	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2428	23	3.0	3.0	1	2.0	4.0	4.0	3.0
2443	23	3.0	3.0	1	4.0	4.0	2.0	4.0
2444	23	3.0	3.0	0	2.0	4.0	2.0	3.0
2447	23	3.0	1.0	1	2.0	4.0	4.0	2.0
2449	23	3.0	3.0	1	4.0	4.0	2.0	2.0
2452	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2469	23	3.0	3.0	0	2.0	4.0	2.0	5.0
2471	23	1.0	5.0	1	2.0	4.0	4.0	3.0
2474	23	3.0	3.0	0	4.0	4.0	2.0	3.0
2479	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2486	23	3.0	1.0	0	2.0	4.0	2.0	2.0
2495	23	1.0	5.0	1	4.0	4.0	2.0	6.0
2498	23	3.0	1.0	2	2.0	4.0	2.0	5.0
2506	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2513	23	1.0	1.0	1	2.0	4.0	2.0	6.0
2520	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2561	23	3.0	1.0	0	2.0	2.0	4.0	5.0
2570	23	3.0	1.0	1	2.0	4.0	4.0	4.0
2571	23	3.0	1.0	2	2.0	2.0	4.0	4.0
2580	23	3.0	1.0	0	2.0	2.0	4.0	2.0
2582	23	3.0	1.0	5	2.0	4.0	2.0	4.0
2586	23	3.0	1.0	1	2.0	2.0	4.0	2.0
2611	23	3.0	1.0	0	4.0	4.0	2.0	2.0
2612	23	3.0	1.0	0	2.0	4.0	4.0	2.0
2614	23	3.0	1.0	1	2.0	4.0	4.0	6.0
2615	23	1.0	1.0	0	2.0	4.0	4.0	3.0
2617	23	1.0	3.0	0	4.0	4.0	2.0	2.0
2618	23	3.0	1.0	1	4.0	4.0	2.0	3.0
2624	23	3.0	1.0	0	4.0	4.0	2.0	5.0
2627	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2629	23	3.0	5.0	1	4.0	4.0	2.0	3.0
2630	23	3.0	3.0	0	2.0	4.0	4.0	3.0
2634	23	1.0	1.0	1	2.0	4.0	4.0	3.0
2644	23	3.0	1.0	1	4.0	4.0	2.0	2.0
2646	23	3.0	3.0	2	2.0	4.0	2.0	6.0
2648	23	3.0	3.0	2	4.0	2.0	2.0	6.0
2650	23	1.0	1.0	1	2.0	4.0	2.0	3.0
2651	23	3.0	1.0	1	4.0	4.0	2.0	4.0
2652	23	3.0	1.0	2	2.0	4.0	2.0	7.0
2653	23	3.0	3.0	0	2.0	4.0	2.0	3.0
2654	23	1.0	1.0	2	4.0	4.0	2.0	5.0
